Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA,
2/7/2021 10:00:00 AM,Compton,34,1-hr,µg/m3,N/A,N/A,
2/7/2021 11:00:00 AM,Compton,32,1-hr,µg/m3,N/A,N/A,
2/7/2021 12:00:00 PM,Compton,24,1-hr,µg/m3,N/A,N/A,
2/7/2021 1:00:00 PM,Compton,17,1-hr,µg/m3,N/A,N/A,
2/7/2021 2:00:00 PM,Compton,18,1-hr,µg/m3,N/A,N/A,
2/7/2021 3:00:00 PM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/7/2021 4:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/7/2021 5:00:00 PM,Compton,19,1-hr,µg/m3,N/A,N/A,
2/7/2021 6:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/7/2021 7:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/7/2021 8:00:00 PM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/7/2021 9:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/7/2021 10:00:00 PM,Compton,21,1-hr,µg/m3,N/A,N/A,
2/7/2021 11:00:00 PM,Compton,26,1-hr,µg/m3,N/A,N/A,
2/8/2021 12:00:00 AM,Compton,23,1-hr,µg/m3,N/A,N/A,
2/8/2021 1:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/8/2021 2:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/8/2021 3:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/8/2021 4:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/8/2021 5:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/8/2021 6:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/8/2021 7:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/8/2021 8:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/8/2021 9:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/8/2021 10:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/8/2021 11:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/8/2021 12:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/8/2021 1:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/8/2021 2:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/8/2021 3:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/8/2021 4:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/8/2021 5:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/8/2021 6:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/8/2021 7:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/8/2021 8:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/8/2021 9:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/8/2021 10:00:00 PM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/8/2021 11:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/9/2021 12:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/9/2021 1:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/9/2021 2:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/9/2021 3:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/9/2021 4:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/9/2021 5:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/9/2021 6:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/9/2021 7:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/9/2021 8:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/9/2021 9:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/9/2021 10:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/9/2021 11:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/9/2021 12:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/9/2021 1:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/9/2021 2:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/9/2021 3:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/9/2021 4:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/9/2021 5:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/9/2021 6:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/9/2021 7:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/9/2021 8:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/9/2021 9:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/9/2021 10:00:00 PM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/9/2021 11:00:00 PM,Compton,19,1-hr,µg/m3,N/A,N/A,
2/10/2021 12:00:00 AM,Compton,19,1-hr,µg/m3,N/A,N/A,
2/10/2021 1:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/10/2021 2:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/10/2021 3:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/10/2021 4:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/10/2021 5:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/10/2021 6:00:00 AM,Compton,24,1-hr,µg/m3,N/A,N/A,
2/10/2021 7:00:00 AM,Compton,22,1-hr,µg/m3,N/A,N/A,
2/10/2021 8:00:00 AM,Compton,18,1-hr,µg/m3,N/A,N/A,
2/10/2021 9:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/10/2021 10:00:00 AM,Compton,20,1-hr,µg/m3,N/A,N/A,
2/10/2021 11:00:00 AM,Compton,17,1-hr,µg/m3,N/A,N/A,
2/10/2021 12:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/10/2021 1:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/10/2021 2:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/10/2021 3:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/10/2021 4:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/10/2021 5:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/10/2021 6:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/10/2021 7:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/10/2021 8:00:00 PM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/10/2021 9:00:00 PM,Compton,18,1-hr,µg/m3,N/A,N/A,
2/10/2021 10:00:00 PM,Compton,19,1-hr,µg/m3,N/A,N/A,
2/10/2021 11:00:00 PM,Compton,26,1-hr,µg/m3,N/A,N/A,
2/11/2021 12:00:00 AM,Compton,27,1-hr,µg/m3,N/A,N/A,
2/11/2021 1:00:00 AM,Compton,21,1-hr,µg/m3,N/A,N/A,
2/11/2021 2:00:00 AM,Compton,24,1-hr,µg/m3,N/A,N/A,
2/11/2021 3:00:00 AM,Compton,24,1-hr,µg/m3,N/A,N/A,
2/11/2021 4:00:00 AM,Compton,21,1-hr,µg/m3,N/A,N/A,
2/11/2021 5:00:00 AM,Compton,21,1-hr,µg/m3,N/A,N/A,
2/11/2021 6:00:00 AM,Compton,24,1-hr,µg/m3,N/A,N/A,
2/11/2021 7:00:00 AM,Compton,28,1-hr,µg/m3,N/A,N/A,
2/11/2021 8:00:00 AM,Compton,32,1-hr,µg/m3,N/A,N/A,
2/11/2021 9:00:00 AM,Compton,37,1-hr,µg/m3,N/A,N/A,
2/11/2021 10:00:00 AM,Compton,29,1-hr,µg/m3,N/A,N/A,
2/11/2021 11:00:00 AM,Compton,29,1-hr,µg/m3,N/A,N/A,
2/11/2021 12:00:00 PM,Compton,25,1-hr,µg/m3,N/A,N/A,
2/11/2021 1:00:00 PM,Compton,25,1-hr,µg/m3,N/A,N/A,
2/11/2021 2:00:00 PM,Compton,24,1-hr,µg/m3,N/A,N/A,
2/11/2021 3:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/11/2021 4:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/11/2021 5:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/11/2021 6:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/11/2021 7:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/11/2021 8:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/11/2021 9:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/11/2021 10:00:00 PM,Compton,18,1-hr,µg/m3,N/A,N/A,
2/11/2021 11:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/12/2021 12:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/12/2021 1:00:00 AM,Compton,17,1-hr,µg/m3,N/A,N/A,
2/12/2021 2:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/12/2021 3:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/12/2021 4:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/12/2021 5:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/12/2021 6:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/12/2021 7:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/12/2021 8:00:00 AM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/12/2021 9:00:00 AM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/12/2021 10:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/12/2021 11:00:00 AM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/12/2021 12:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/12/2021 1:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/12/2021 2:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/12/2021 3:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/12/2021 4:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/12/2021 5:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/12/2021 6:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/12/2021 7:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/12/2021 8:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/12/2021 9:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/12/2021 10:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/12/2021 11:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/13/2021 12:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/13/2021 1:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/13/2021 2:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/13/2021 3:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/13/2021 4:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/13/2021 5:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/13/2021 6:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/13/2021 7:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/13/2021 8:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/13/2021 9:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/13/2021 10:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/13/2021 11:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/13/2021 12:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/13/2021 1:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/13/2021 2:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/13/2021 3:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/13/2021 4:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/13/2021 5:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/13/2021 6:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/13/2021 7:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/13/2021 8:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/13/2021 9:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/13/2021 10:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/13/2021 11:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/14/2021 12:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/14/2021 1:00:00 AM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/14/2021 2:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/14/2021 3:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/14/2021 4:00:00 AM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/14/2021 5:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/14/2021 6:00:00 AM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/14/2021 7:00:00 AM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/14/2021 8:00:00 AM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/14/2021 9:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/14/2021 10:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/14/2021 11:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/14/2021 12:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/14/2021 1:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/14/2021 2:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/14/2021 3:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/14/2021 4:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/14/2021 5:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/14/2021 6:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/14/2021 7:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/14/2021 8:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/14/2021 9:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/14/2021 10:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/14/2021 11:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/15/2021 12:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/15/2021 1:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/15/2021 2:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/15/2021 3:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/15/2021 4:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/15/2021 5:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/15/2021 6:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/15/2021 7:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/15/2021 8:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/15/2021 9:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/15/2021 10:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/15/2021 11:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/15/2021 12:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/15/2021 1:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/15/2021 2:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/15/2021 3:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/15/2021 4:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/15/2021 5:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/15/2021 6:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/15/2021 7:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/15/2021 8:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/15/2021 9:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/15/2021 10:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/15/2021 11:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/16/2021 12:00:00 AM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/16/2021 2:00:00 AM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/16/2021 3:00:00 AM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/16/2021 5:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/16/2021 6:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/16/2021 7:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/16/2021 8:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/16/2021 9:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/16/2021 10:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/16/2021 11:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/16/2021 12:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/16/2021 1:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/16/2021 2:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/16/2021 3:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/16/2021 4:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/16/2021 5:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/17/2021 5:00:00 PM,Compton,18,1-hr,µg/m3,N/A,N/A,
2/17/2021 6:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/17/2021 7:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/17/2021 8:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/17/2021 9:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/17/2021 10:00:00 PM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/17/2021 11:00:00 PM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/18/2021 12:00:00 AM,Compton,21,1-hr,µg/m3,N/A,N/A,
2/18/2021 1:00:00 AM,Compton,20,1-hr,µg/m3,N/A,N/A,
2/18/2021 2:00:00 AM,Compton,19,1-hr,µg/m3,N/A,N/A,
2/18/2021 3:00:00 AM,Compton,20,1-hr,µg/m3,N/A,N/A,
2/18/2021 4:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/18/2021 5:00:00 AM,Compton,27,1-hr,µg/m3,N/A,N/A,
2/18/2021 6:00:00 AM,Compton,20,1-hr,µg/m3,N/A,N/A,
2/18/2021 7:00:00 AM,Compton,24,1-hr,µg/m3,N/A,N/A,
2/18/2021 8:00:00 AM,Compton,22,1-hr,µg/m3,N/A,N/A,
2/18/2021 9:00:00 AM,Compton,29,1-hr,µg/m3,N/A,N/A,
2/18/2021 10:00:00 AM,Compton,17,1-hr,µg/m3,N/A,N/A,
2/18/2021 11:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/18/2021 12:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/18/2021 1:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/18/2021 2:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/18/2021 3:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/18/2021 4:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/18/2021 5:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/18/2021 6:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/18/2021 7:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/18/2021 8:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/18/2021 9:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/18/2021 10:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/18/2021 11:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/19/2021 12:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/19/2021 1:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/19/2021 2:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/19/2021 3:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/19/2021 4:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/19/2021 5:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/19/2021 6:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/19/2021 7:00:00 AM,Compton,20,1-hr,µg/m3,N/A,N/A,
2/19/2021 8:00:00 AM,Compton,26,1-hr,µg/m3,N/A,N/A,
2/19/2021 9:00:00 AM,Compton,18,1-hr,µg/m3,N/A,N/A,
2/19/2021 10:00:00 AM,Compton,17,1-hr,µg/m3,N/A,N/A,
2/19/2021 3:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/19/2021 4:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/19/2021 5:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/19/2021 6:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/19/2021 7:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/19/2021 8:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/19/2021 9:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
2/19/2021 10:00:00 PM,Compton,17,1-hr,µg/m3,N/A,N/A,
2/19/2021 11:00:00 PM,Compton,24,1-hr,µg/m3,N/A,N/A,
2/20/2021 12:00:00 AM,Compton,39,1-hr,µg/m3,N/A,N/A,
2/20/2021 1:00:00 AM,Compton,25,1-hr,µg/m3,N/A,N/A,
2/20/2021 2:00:00 AM,Compton,24,1-hr,µg/m3,N/A,N/A,
2/20/2021 3:00:00 AM,Compton,25,1-hr,µg/m3,N/A,N/A,
2/20/2021 4:00:00 AM,Compton,22,1-hr,µg/m3,N/A,N/A,
2/20/2021 5:00:00 AM,Compton,25,1-hr,µg/m3,N/A,N/A,
2/20/2021 6:00:00 AM,Compton,26,1-hr,µg/m3,N/A,N/A,
2/20/2021 7:00:00 AM,Compton,21,1-hr,µg/m3,N/A,N/A,
2/20/2021 8:00:00 AM,Compton,18,1-hr,µg/m3,N/A,N/A,
2/20/2021 9:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/20/2021 10:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/20/2021 11:00:00 AM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/20/2021 12:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/20/2021 1:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/20/2021 2:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/20/2021 3:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/20/2021 4:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/20/2021 5:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/20/2021 6:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/20/2021 7:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
2/20/2021 8:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/20/2021 9:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/20/2021 10:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/20/2021 11:00:00 PM,Compton,21,1-hr,µg/m3,N/A,N/A,
2/21/2021 12:00:00 AM,Compton,25,1-hr,µg/m3,N/A,N/A,
2/21/2021 1:00:00 AM,Compton,27,1-hr,µg/m3,N/A,N/A,
2/21/2021 2:00:00 AM,Compton,29,1-hr,µg/m3,N/A,N/A,
2/21/2021 4:00:00 AM,Compton,29,1-hr,µg/m3,N/A,N/A,
2/21/2021 5:00:00 AM,Compton,20,1-hr,µg/m3,N/A,N/A,
2/21/2021 6:00:00 AM,Compton,19,1-hr,µg/m3,N/A,N/A,
2/21/2021 7:00:00 AM,Compton,18,1-hr,µg/m3,N/A,N/A,
2/21/2021 8:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/21/2021 9:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
2/21/2021 10:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/21/2021 11:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/21/2021 12:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/21/2021 1:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
2/21/2021 2:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
2/21/2021 3:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
2/21/2021 4:00:00 PM,Compton,1,1-hr,µg/m3,N/A,N/A,
2/21/2021 5:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
2/21/2021 6:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
2/21/2021 7:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
2/21/2021 8:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/21/2021 9:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/21/2021 10:00:00 PM,Compton,20,1-hr,µg/m3,N/A,N/A,
2/21/2021 11:00:00 PM,Compton,30,1-hr,µg/m3,N/A,N/A,
2/22/2021 12:00:00 AM,Compton,27,1-hr,µg/m3,N/A,N/A,
2/22/2021 1:00:00 AM,Compton,22,1-hr,µg/m3,N/A,N/A,
2/22/2021 2:00:00 AM,Compton,19,1-hr,µg/m3,N/A,N/A,
2/22/2021 3:00:00 AM,Compton,17,1-hr,µg/m3,N/A,N/A,
2/22/2021 4:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
2/22/2021 5:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
2/22/2021 6:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
2/22/2021 7:00:00 AM,Compton,19,1-hr,µg/m3,N/A,N/A,
2/22/2021 8:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
2/22/2021 9:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
2/22/2021 10:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
2/22/2021 11:00:00 AM,Compton,7,1-hr,µg/m3,N/A,N/A,
